Day 1,ENG,LANG,BREAK,"OOPS LAB (DG)
403 ","OOPS LAB (DG)
403 ",LUNCH,"OOPS (DG)
(907)",DS (AT),BREAK
Day 2,EVS (BN),LANG,BREAK,"OOPS (DG) 
(607)",ENG,LUNCH,Maths,LIB,BREAK
Day 3,LANG,Maths,BREAK,"OOPS LAB (DG)
402 ",ENG,LUNCH,DS (AT),"DS LAB(AT)
402",BREAK
Day 4,EVS (BN),LANG,BREAK,"OOPS (DG) 
903",Maths,LUNCH,"DS (AT)
902",ENG,BREAK
Day 5,"DS LAB (JK)
402","DS LAB (AT)
402",BREAK,EVS (BN),Maths,LUNCH,CDC,CDC,BREAK
